date,ntot,nNO,nSE,nFI
19770826,3455,703,888,608
19770827,3455,703,888,608
19770828,3455,703,888,608
19770829,3455,703,888,608
19770830,3455,703,888,608
19770831,3455,703,888,608
19770901,3452,700,888,608
19770902,3458,704,892,608
19770903,3458,704,892,608
19770904,3458,704,892,608
19770905,3458,704,892,608
19770906,3459,704,892,608
19770907,3458,704,892,608
19770908,3458,704,892,608
19770909,3458,704,892,608
19770910,3458,704,892,608
19770911,3458,704,892,608
19770912,3458,704,892,608
19770913,3457,704,892,608
19770914,3458,704,892,608
19770915,3458,704,892,608
19770916,3458,704,892,608
19770917,3457,704,892,608
19770918,3458,704,892,608
19770919,3457,704,892,608
19770920,3458,704,892,608
19770921,3457,704,892,608
19770922,3458,704,892,608
19770923,3458,704,892,608
19770924,3458,704,892,608
19770925,3458,704,892,608
19770926,3458,704,892,608
19770927,3458,704,892,608
19770928,3458,704,892,608
19770929,3458,704,892,608
19770930,3458,704,892,608
19771001,3459,705,892,608
19771002,3413,706,891,603
19771003,3417,706,891,603
19771004,3420,706,891,603
19771005,3423,706,891,603
19771006,3419,706,891,603
19771007,3427,706,891,603
19771008,3417,706,891,603
19771009,3419,706,891,603
19771010,3424,706,891,603
19771011,3414,706,891,603
19771012,3418,706,891,603
19771013,3414,706,891,603
19771014,3427,706,891,603
19771015,3418,706,891,603
19771016,3420,706,891,603
19771017,3410,706,891,603
19771018,3427,706,891,603
19771019,3418,706,891,603
19771020,3415,706,891,603
19771021,3412,706,891,603
19771022,3420,706,891,603
19771023,3425,706,891,603
19771024,3422,706,891,603
19771025,3414,706,891,603
19771026,3419,706,891,603
19771027,3425,706,891,603
19771028,3422,706,891,603
19771029,3426,706,891,603
19771030,3426,706,891,603
19771031,3425,706,891,603
19771101,3425,703,891,603
19771102,3456,706,894,604
19771103,3455,706,894,604
19771104,3454,706,894,604
19771105,3455,706,894,604
19771106,3455,706,894,604
19771107,3454,706,894,604
19771108,3455,706,894,604
19771109,3454,706,894,604
19771110,3456,706,894,604
19771111,3455,706,894,604
19771112,3455,706,894,604
19771113,3455,706,894,604
19771114,3455,706,894,604
19771115,3455,706,894,604
19771116,3455,706,894,604
19771117,3455,706,894,604
19771118,3455,706,894,604
19771119,3455,706,894,604
19771120,3455,706,894,604
19771121,3454,706,894,604
19771122,3455,706,894,604
19771123,3455,706,894,604
19771124,3455,706,894,604
19771125,3455,706,894,604
19771126,3455,706,894,604
19771127,3455,706,894,604
19771128,3455,706,894,604
19771129,3454,706,894,604
19771130,3455,706,894,604
19771201,3454,705,894,604
19771202,3457,706,892,604
19771203,3457,706,892,604
19771204,3456,706,892,604
19771205,3456,706,892,604
19771206,3456,706,892,604
19771207,3456,706,892,604
19771208,3457,706,892,604
19771209,3455,706,892,604
19771210,3456,706,892,604
19771211,3457,706,892,604
19771212,3456,706,892,604
19771213,3456,706,892,604
19771214,3456,706,892,604
19771215,3457,706,892,604
19771216,3456,706,892,604
19771217,3457,706,892,604
19771218,3456,706,892,604
19771219,3456,706,892,604
19771220,3457,706,892,604
19771221,3457,706,892,604
19771222,3457,706,892,604
19771223,3456,706,892,604
19771224,3456,706,892,604
19771225,3456,706,892,604
19771226,3457,706,892,604
19771227,3457,706,892,604
19771228,3457,706,892,604
19771229,3457,706,892,604
19771230,3457,706,892,604
19771231,3456,706,892,604
19780101,3453,702,892,604
19780102,3446,703,897,604
19780103,3449,703,897,604
19780104,3451,703,897,604
19780105,3431,703,897,604
19780106,3445,703,897,604
19780107,3445,703,897,604
19780108,3443,703,897,604
19780109,3444,703,897,604
19780110,3439,703,897,604
19780111,3448,703,897,604
19780112,3434,703,897,604
19780113,3436,703,897,604
19780114,3445,703,897,604
19780115,3445,703,897,604
19780116,3450,703,897,604
19780117,3449,703,897,604
19780118,3443,703,897,604
19780119,3449,703,897,604
19780120,3443,703,897,604
19780121,3449,703,897,604
19780122,3441,703,897,604
19780123,3449,703,897,604
19780124,3441,703,897,604
19780125,3449,703,897,604
19780126,3446,703,897,604
19780127,3441,703,897,604
19780128,3448,703,897,604
19780129,3447,703,897,604
19780130,3449,703,897,604
19780131,3436,703,897,604
19780201,3444,701,897,604
19780202,3443,703,893,603
19780203,3437,703,893,603
19780204,3433,703,893,603
19780205,3438,703,893,603
19780206,3431,703,893,603
19780207,3432,703,893,603
19780208,3435,703,893,603
19780209,3430,703,893,603
19780210,3429,703,893,603
19780211,3428,703,893,603
19780212,3432,703,893,603
19780213,3434,703,893,603
19780214,3428,703,893,603
19780215,3440,703,893,603
19780216,3438,703,893,603
19780217,3442,703,893,603
19780218,3440,703,893,603
19780219,3434,703,893,603
19780220,3444,703,893,603
19780221,3443,703,893,603
19780222,3438,703,893,603
19780223,3444,703,893,603
19780224,3443,703,893,603
19780225,3431,703,893,603
19780226,3434,703,893,603
19780227,3442,703,893,603
19780228,3431,703,893,603
19780301,3424,701,893,603
19780302,3433,702,886,605
19780303,3431,702,886,605
19780304,3431,702,886,605
19780305,3436,702,886,605
19780306,3431,702,886,605
19780307,3434,702,886,605
19780308,3432,702,886,605
19780309,3431,702,886,605
19780310,3430,702,886,605
19780311,3430,702,886,605
19780312,3435,702,886,605
19780313,3426,702,886,605
19780314,3434,702,886,605
19780315,3424,702,886,605
19780316,3433,702,886,605
19780317,3427,702,886,605
19780318,3433,702,886,605
19780319,3430,702,886,605
19780320,3436,702,886,605
19780321,3434,702,886,605
19780322,3424,702,886,605
19780323,3436,702,886,605
19780324,3423,702,886,605
19780325,3435,702,886,605
19780326,3436,702,886,605
19780327,3432,702,886,605
19780328,3437,702,886,605
19780329,3432,702,886,605
19780330,3437,702,886,605
19780331,3435,702,886,605
19780401,3436,700,886,605
19780402,3458,701,892,603
19780403,3458,701,892,603
19780404,3458,701,892,603
19780405,3458,701,892,603
19780406,3458,701,892,603
19780407,3458,701,892,603
19780408,3458,701,892,603
19780409,3458,701,892,603
19780410,3458,701,892,603
19780411,3458,701,892,603
19780412,3458,701,892,603
19780413,3458,701,892,603
19780414,3458,701,892,603
19780415,3458,701,892,603
19780416,3458,701,892,603
19780417,3458,701,892,603
19780418,3458,701,892,603
19780419,3457,701,892,603
19780420,3458,701,892,603
19780421,3458,701,892,603
19780422,3458,701,892,603
19780423,3457,701,892,603
19780424,3458,701,892,603
19780425,3458,701,892,603
19780426,3458,701,892,603
19780427,3457,701,892,603
19780428,3458,701,892,603
19780429,3458,701,892,603
19780430,3458,701,892,603
19780501,3454,697,892,603
19780502,3447,698,896,605
19780503,3441,698,896,605
19780504,3433,698,896,605
19780505,3438,698,896,605
19780506,3447,698,896,605
19780507,3443,698,896,605
19780508,3447,698,896,605
19780509,3440,698,896,605
19780510,3430,698,896,605
19780511,3432,698,896,605
19780512,3443,696,896,605
19780513,3445,696,896,605
19780514,3444,696,896,605
19780515,3436,696,896,605
19780516,3443,696,896,605
19780517,3438,696,896,605
19780518,3439,696,896,605
19780519,3436,696,896,605
19780520,3442,696,896,605
19780521,3442,696,896,605
19780522,3445,696,896,605
19780523,3443,697,896,605
19780524,3442,697,896,605
19780525,3441,697,896,605
19780526,3444,697,896,605
19780527,3442,697,896,605
19780528,3438,697,896,605
19780529,3435,697,896,605
19780530,3441,697,896,605
19780531,3444,697,896,605
19780601,3429,697,896,605
19780602,3459,698,895,604
19780603,3459,698,895,604
19780604,3458,697,895,604
19780605,3458,697,895,604
19780606,3457,697,895,604
19780607,3458,697,895,604
19780608,3458,697,895,604
19780609,3458,697,895,604
19780610,3458,697,895,604
19780611,3457,696,895,604
19780612,3457,696,895,604
19780613,3457,696,895,604
19780614,3457,696,895,604
19780615,3457,696,895,604
19780616,3456,696,895,604
19780617,3457,696,895,604
19780618,3457,696,895,604
19780619,3457,696,895,604
19780620,3457,696,895,604
19780621,3457,696,895,604
19780622,3457,696,895,604
19780623,3457,696,895,604
19780624,3457,696,895,604
19780625,3457,696,895,604
19780626,3457,696,895,604
19780627,3457,696,895,604
19780628,3457,696,895,604
19780629,3457,696,895,604
19780630,3457,696,895,604
19780701,3454,693,895,604
19780702,3415,695,882,602
19780703,3414,695,882,602
19780704,3415,695,882,602
19780705,3420,695,882,602
19780706,3416,695,882,602
19780707,3416,695,882,602
19780708,3405,695,882,602
19780709,3415,695,882,602
19780710,3415,695,882,602
19780711,3414,695,882,602
19780712,3406,695,882,602
19780713,3403,695,882,602
19780714,3419,695,882,602
19780715,3416,695,882,602
19780716,3416,695,882,602
19780717,3412,695,882,602
19780718,3419,695,882,602
19780719,3419,695,882,602
19780720,3411,695,882,602
19780721,3419,695,882,602
19780722,3415,695,882,602
19780723,3417,695,882,602
19780724,3418,695,882,602
19780725,3420,695,882,602
19780726,3420,695,882,602
19780727,3409,696,882,602
19780728,3422,696,882,602
19780729,3421,696,882,602
19780730,3413,696,882,602
19780731,3418,696,882,602
19780801,3421,695,882,602
19780802,3446,699,896,602
19780803,3443,699,896,602
19780804,3447,699,896,602
19780805,3446,699,896,602
19780806,3440,699,896,602
19780807,3442,699,896,602
19780808,3445,699,896,602
19780809,3445,699,896,602
19780810,3443,699,896,602
19780811,3446,699,896,602
19780812,3430,699,896,602
19780813,3443,699,896,602
19780814,3443,699,896,602
19780815,3446,699,896,602
19780816,3442,699,896,602
19780817,3443,699,896,602
19780818,3442,699,896,602
19780819,3446,699,896,602
19780820,3442,699,896,602
19780821,3446,699,896,602
19780822,3445,699,896,602
19780823,3447,699,896,602
19780824,3447,699,896,602
19780825,3444,699,896,602
19780826,3443,699,896,602
19780827,3433,699,896,602
19780828,3439,699,896,602
19780829,3434,699,896,602
19780830,3436,699,896,602
19780831,3437,699,896,602
19780901,3434,697,896,602
19780902,3418,701,897,604
19780903,3419,701,897,604
19780904,3428,701,897,604
19780905,3429,701,897,604
19780906,3432,701,897,604
19780907,3419,701,897,604
19780908,3427,701,897,604
19780909,3424,701,897,604
19780910,3430,701,897,604
19780911,3429,701,897,604
19780912,3432,701,897,604
19780913,3429,701,897,604
19780914,3430,701,897,604
19780915,3430,701,897,604
19780916,3415,701,897,604
19780917,3420,701,897,604
19780918,3431,701,897,604
19780919,3431,701,897,604
19780920,3425,701,897,604
19780921,3431,701,897,604
19780922,3427,701,897,604
19780923,3429,701,897,604
19780924,3418,701,897,604
19780925,3427,701,897,604
19780926,3427,701,897,604
19780927,3424,701,897,604
19780928,3420,701,897,604
19780929,3427,701,897,604
19780930,3432,701,897,604
19781001,3421,699,897,604
19781002,3409,700,899,604
19781003,3402,700,899,604
19781004,3401,700,899,604
19781005,3397,700,899,604
19781006,3407,700,899,604
19781007,3404,700,899,604
19781008,3394,700,899,604
19781009,3404,700,899,604
19781010,3405,700,899,604
19781011,3407,700,899,604
19781012,3408,700,899,604
19781013,3409,700,899,604
19781014,3398,700,899,604
19781015,3404,700,899,604
19781016,3409,700,899,604
19781017,3406,700,899,604
19781018,3410,700,899,604
19781019,3401,700,899,604
19781020,3402,700,899,604
19781021,3407,700,899,604
19781022,3403,700,899,604
19781023,3404,700,899,604
19781024,3400,700,899,604
19781025,3405,700,899,604
19781026,3410,700,899,604
19781027,3402,700,899,604
19781028,3405,700,899,604
19781029,3400,700,899,604
19781030,3396,700,899,604
19781031,3399,700,899,604
19781101,3395,698,898,604
19781102,3387,700,905,603
19781103,3391,700,905,603
19781104,3387,700,905,603
19781105,3385,700,905,603
19781106,3395,700,905,603
19781107,3388,700,905,603
19781108,3386,700,905,603
19781109,3389,700,905,603
19781110,3393,700,905,603
19781111,3391,700,905,603
19781112,3388,700,905,603
19781113,3394,700,905,603
19781114,3390,700,905,603
19781115,3393,700,905,603
19781116,3386,700,905,603
19781117,3378,700,905,603
19781118,3378,700,905,603
19781119,3377,700,905,603
19781120,3393,700,905,603
19781121,3386,700,905,603
19781122,3388,700,905,603
19781123,3391,700,905,603
19781124,3379,700,905,603
19781125,3388,700,905,603
19781126,3380,700,905,603
19781127,3381,700,905,603
19781128,3389,700,905,603
19781129,3388,700,905,603
19781130,3393,700,905,603
19781201,3389,697,905,603
19781202,3426,699,892,598
19781203,3437,699,892,598
19781204,3436,699,892,598
19781205,3430,699,892,598
19781206,3430,699,892,598
19781207,3437,699,892,598
19781208,3426,699,892,598
19781209,3429,699,892,598
19781210,3439,699,892,598
19781211,3436,699,892,598
19781212,3437,699,892,598
19781213,3438,699,892,598
19781214,3423,699,892,598
19781215,3424,699,892,598
19781216,3435,699,892,598
19781217,3434,699,892,598
19781218,3437,699,892,598
19781219,3435,699,892,598
19781220,3432,699,892,598
19781221,3431,699,892,598
19781222,3421,699,892,598
19781223,3437,699,892,598
19781224,3438,699,892,598
19781225,3437,699,892,598
19781226,3439,699,892,598
19781227,3430,699,892,598
19781228,3436,699,892,598
19781229,3439,699,892,598
19781230,3425,699,892,598
19781231,3430,699,892,598
19790101,3426,695,890,599
19790102,3429,697,901,598
19790103,3436,697,901,598
19790104,3437,697,901,598
19790105,3428,697,901,598
19790106,3433,697,901,598
19790107,3436,697,901,598
19790108,3447,697,901,598
19790109,3440,697,901,598
19790110,3445,697,901,598
19790111,3445,697,901,598
19790112,3440,697,901,598
19790113,3443,697,901,598
19790114,3432,697,901,598
19790115,3437,697,901,598
19790116,3447,697,901,598
19790117,3445,697,901,598
19790118,3434,697,901,598
19790119,3433,697,901,598
19790120,3443,697,901,598
19790121,3438,697,901,598
19790122,3446,697,901,598
19790123,3446,696,901,598
19790124,3439,696,901,598
19790125,3446,696,901,598
19790126,3433,696,901,598
19790127,3444,696,901,598
19790128,3441,696,901,598
19790129,3444,696,901,598
19790130,3429,696,901,598
19790131,3434,696,901,598
19790201,3428,695,901,598
19790202,3439,697,905,596
19790203,3433,697,905,596
19790204,3435,697,905,596
19790205,3442,697,905,596
19790206,3437,697,905,596
19790207,3444,697,905,596
19790208,3439,697,905,596
19790209,3434,697,905,596
19790210,3430,697,905,596
19790211,3440,697,905,596
19790212,3433,697,905,596
19790213,3437,697,905,596
19790214,3434,697,905,596
19790215,3436,697,905,596
19790216,3438,697,905,596
19790217,3436,697,905,596
19790218,3441,697,905,596
19790219,3446,697,905,596
19790220,3447,697,905,596
19790221,3435,697,905,596
19790222,3446,697,905,596
19790223,3449,697,905,596
19790224,3444,697,905,596
19790225,3450,697,905,596
19790226,3447,697,905,596
19790227,3448,697,905,596
19790228,3447,697,905,596
19790301,3446,695,905,596
19790302,3463,697,902,598
19790303,3463,697,902,598
19790304,3463,697,902,598
19790305,3463,697,902,598
19790306,3463,697,902,598
19790307,3463,697,902,598
19790308,3463,697,902,598
19790309,3463,697,902,598
19790310,3463,697,902,598
19790311,3463,697,902,598
19790312,3463,697,902,598
19790313,3463,697,902,598
19790314,3463,697,902,598
19790315,3463,697,902,598
19790316,3463,697,902,598
19790317,3463,697,902,598
19790318,3463,697,902,598
19790319,3463,697,902,598
19790320,3463,697,902,598
19790321,3463,697,902,598
19790322,3463,697,902,598
19790323,3463,697,902,598
19790324,3463,697,902,598
19790325,3463,697,902,598
19790326,3463,697,902,598
19790327,3463,697,902,598
19790328,3463,697,902,598
19790329,3462,697,902,598
19790330,3463,697,902,598
19790331,3463,697,902,598
19790401,3463,697,902,598
19790402,3451,698,888,598
19790403,3453,698,889,598
19790404,3452,698,889,598
19790405,3453,698,889,598
19790406,3453,698,889,598
19790407,3452,698,888,598
19790408,3452,698,888,598
19790409,3452,698,888,598
19790410,3453,698,889,598
19790411,3452,698,889,598
19790412,3453,698,889,598
19790413,3452,698,888,598
19790414,3452,698,888,598
19790415,3452,698,888,598
19790416,3451,698,888,598
19790417,3453,698,889,598
19790418,3453,698,889,598
19790419,3452,698,889,598
19790420,3453,698,889,598
19790421,3451,698,888,598
19790422,3451,698,888,598
19790423,3452,698,888,598
19790424,3453,698,889,598
19790425,3452,698,889,598
19790426,3451,698,889,598
19790427,3453,698,889,598
19790428,3452,698,888,598
19790429,3452,698,888,598
19790430,3452,698,888,598
19790501,3448,694,888,598
19790502,3436,695,893,597
19790503,3429,695,894,597
19790504,3435,695,894,597
19790505,3430,695,893,597
19790506,3435,695,893,597
19790507,3433,695,893,597
19790508,3431,695,894,597
19790509,3439,695,894,597
19790510,3433,695,894,597
19790511,3442,695,894,597
19790512,3424,694,893,597
19790513,3435,694,893,597
19790514,3437,694,893,597
19790515,3435,694,894,597
19790516,3435,694,894,597
19790517,3429,694,894,597
19790518,3427,694,894,597
19790519,3433,694,893,597
19790520,3425,694,893,597
19790521,3430,694,893,597
19790522,3427,694,894,597
19790523,3430,694,894,597
19790524,3426,694,893,597
19790525,3432,694,893,597
19790526,3425,694,893,597
19790527,3425,694,893,597
19790528,3435,694,893,597
19790529,3438,694,894,597
19790530,3438,694,894,597
19790531,3431,694,894,597
19790601,3429,689,894,597
19790602,3434,690,882,595
19790603,3434,690,882,595
19790604,3434,690,882,595
19790605,3433,689,882,595
19790606,3433,688,883,595
19790607,3434,689,883,595
19790608,3434,689,883,595
19790609,3433,689,882,595
19790610,3433,689,882,595
19790611,3433,689,882,595
19790612,3434,689,883,595
19790613,3433,688,883,595
19790614,3433,688,883,595
19790615,3433,688,883,595
19790616,3432,688,882,595
19790617,3431,688,882,595
19790618,3432,688,882,595
19790619,3433,688,883,595
19790620,3433,688,883,595
19790621,3433,688,883,595
19790622,3433,688,883,595
19790623,3432,688,882,595
19790624,3432,688,882,595
19790625,3431,688,882,595
19790626,3432,688,882,595
19790627,3431,688,882,595
19790628,3431,688,882,595
19790629,3432,688,882,595
19790630,3431,688,882,595
19790701,3429,686,882,595
19790702,3434,689,886,593
19790703,3434,689,886,593
19790704,3434,689,886,593
19790705,3434,689,886,593
19790706,3434,689,886,593
19790707,3434,689,886,593
19790708,3433,688,886,593
19790709,3434,689,886,593
19790710,3435,690,886,593
19790711,3435,690,886,593
19790712,3433,690,885,593
19790713,3434,690,885,593
19790714,3433,690,885,593
19790715,3435,690,886,593
19790716,3435,690,886,593
19790717,3434,690,886,593
19790718,3435,690,886,593
19790719,3435,690,886,593
19790720,3434,689,886,593
19790721,3435,690,886,593
19790722,3434,689,886,593
19790723,3434,689,886,593
19790724,3433,688,886,593
19790725,3434,689,886,593
19790726,3435,690,886,593
19790727,3435,690,886,593
19790728,3435,690,886,593
19790729,3435,690,886,593
19790730,3435,690,886,593
19790731,3435,690,886,593
19790801,3440,694,886,593
19790802,3401,695,885,595
19790803,3411,695,885,595
19790804,3421,695,885,595
19790805,3413,695,885,595
19790806,3425,695,885,595
19790807,3420,695,885,595
19790808,3413,695,885,595
19790809,3413,695,885,595
19790810,3415,695,885,595
19790811,3417,695,885,595
19790812,3415,695,885,595
19790813,3416,695,885,595
19790814,3423,695,885,595
19790815,3426,695,885,595
19790816,3414,695,885,595
19790817,3413,695,885,595
19790818,3425,695,885,595
19790819,3413,695,885,595
19790820,3417,695,885,595
19790821,3416,695,886,595
19790822,3419,695,886,595
19790823,3414,695,886,595
19790824,3426,695,886,595
19790825,3419,695,885,595
19790826,3421,695,885,595
19790827,3417,695,885,595
19790828,3415,695,886,595
19790829,3416,695,886,595
19790830,3414,695,886,595
19790831,3413,695,886,595
19790901,3412,693,885,595
19790902,3453,697,890,595
19790903,3453,697,890,595
19790904,3454,697,891,595
19790905,3454,697,891,595
19790906,3454,697,891,595
19790907,3454,697,891,595
19790908,3453,697,890,595
19790909,3453,697,890,595
19790910,3453,697,890,595
19790911,3454,697,891,595
19790912,3454,697,891,595
19790913,3454,697,891,595
19790914,3454,697,891,595
19790915,3453,697,890,595
19790916,3453,697,890,595
19790917,3453,697,890,595
19790918,3454,697,891,595
19790919,3454,697,891,595
19790920,3452,697,891,595
19790921,3454,697,891,595
19790922,3453,697,890,595
19790923,3453,697,890,595
19790924,3452,697,890,595
19790925,3454,697,891,595
19790926,3454,697,891,595
19790927,3454,697,891,595
19790928,3454,697,891,595
19790929,3453,697,890,595
19790930,3453,697,890,595
19791001,3456,700,891,595
19791002,3427,702,892,594
19791003,3430,702,892,594
19791004,3428,702,892,594
19791005,3427,702,892,594
19791006,3430,702,891,594
19791007,3428,702,891,594
19791008,3428,702,891,594
19791009,3431,702,892,594
19791010,3427,702,892,594
19791011,3430,702,892,594
19791012,3436,702,892,594
19791013,3442,702,891,594
19791014,3429,702,891,594
19791015,3430,702,891,594
19791016,3430,702,892,594
19791017,3429,702,892,594
19791018,3429,702,892,594
19791019,3427,702,892,594
19791020,3427,702,891,594
19791021,3426,702,891,594
19791022,3441,702,892,594
19791023,3435,702,892,594
19791024,3427,702,892,594
19791025,3427,702,892,594
19791026,3428,702,892,594
19791027,3429,702,891,594
19791028,3424,702,891,594
19791029,3443,702,892,594
19791030,3430,702,892,594
19791031,3426,702,892,594
19791101,3423,697,892,594
19791102,3425,701,891,592
19791103,3426,701,890,592
19791104,3423,701,890,592
19791105,3423,701,890,592
19791106,3425,701,891,592
19791107,3424,701,891,592
19791108,3424,701,891,592
19791109,3424,701,891,592
19791110,3416,701,890,592
19791111,3426,701,890,592
19791112,3423,701,891,592
19791113,3436,701,891,592
19791114,3420,701,891,592
19791115,3428,701,891,592
19791116,3423,701,891,592
19791117,3423,701,890,592
19791118,3433,701,890,592
19791119,3430,701,890,592
19791120,3424,701,891,592
19791121,3426,701,891,592
19791122,3431,701,891,592
19791123,3425,701,891,592
19791124,3424,701,890,592
19791125,3422,701,890,592
19791126,3428,701,890,592
19791127,3425,701,891,592
19791128,3424,701,891,592
19791129,3423,701,891,592
19791130,3426,701,891,592
19791201,3430,699,890,592
19791202,3425,702,887,590
19791203,3427,702,887,590
19791204,3424,702,888,590
19791205,3423,702,888,590
19791206,3426,702,888,590
19791207,3423,702,888,590
19791208,3427,702,887,590
19791209,3423,702,887,590
19791210,3420,702,887,590
19791211,3426,702,888,590
19791212,3426,702,888,590
19791213,3428,702,888,590
19791214,3428,702,888,590
19791215,3431,702,887,590
19791216,3421,702,887,590
19791217,3427,702,887,590
19791218,3424,702,888,590
19791219,3423,702,888,590
19791220,3424,702,888,590
19791221,3425,702,888,590
19791222,3428,702,887,590
19791223,3421,702,887,590
19791224,3429,702,887,590
19791225,3429,702,886,590
19791226,3433,702,886,590
19791227,3421,702,887,590
19791228,3428,702,887,590
19791229,3437,702,887,590
19791230,3429,702,887,590
19791231,3432,702,887,590
19800101,3434,699,887,590
19800102,3452,701,875,591
19800103,3452,701,875,591
19800104,3452,701,875,591
19800105,3452,701,875,591
19800106,3452,701,875,591
19800107,3451,701,875,591
19800108,3453,701,876,591
19800109,3453,701,876,591
19800110,3453,701,876,591
19800111,3453,701,876,591
19800112,3452,701,875,591
19800113,3452,701,875,591
19800114,3452,701,875,591
19800115,3452,701,875,591
19800116,3453,701,876,591
19800117,3453,701,876,591
19800118,3453,701,876,591
19800119,3452,701,875,591
19800120,3451,701,875,591
19800121,3452,701,875,591
19800122,3452,701,876,591
19800123,3452,701,876,591
19800124,3453,701,876,591
19800125,3452,701,876,591
19800126,3452,701,875,591
19800127,3452,701,875,591
19800128,3452,701,875,591
19800129,3453,701,876,591
19800130,3453,701,876,591
19800131,3453,701,876,591
19800201,3451,699,876,591
19800202,3457,701,879,592
19800203,3456,701,879,592
19800204,3457,701,879,592
19800205,3458,701,880,592
19800206,3458,701,880,592
19800207,3458,701,880,592
19800208,3458,701,880,592
19800209,3457,701,879,592
19800210,3457,701,879,592
19800211,3456,701,879,592
19800212,3458,701,880,592
19800213,3458,701,880,592
19800214,3458,701,880,592
19800215,3457,701,880,592
19800216,3457,701,879,592
19800217,3457,701,879,592
19800218,3457,701,879,592
19800219,3458,701,880,592
19800220,3458,701,880,592
19800221,3457,701,879,592
19800222,3458,701,880,592
19800223,3456,701,879,592
19800224,3456,701,879,592
19800225,3457,701,879,592
19800226,3458,701,880,592
19800227,3458,701,880,592
19800228,3457,701,880,592
19800229,3458,701,880,592
19800301,3456,700,879,592
19800302,3448,701,872,592
19800303,3449,701,872,592
19800304,3450,701,873,592
19800305,3450,701,873,592
19800306,3450,701,873,592
19800307,3450,701,873,592
19800308,3449,701,872,592
19800309,3449,701,872,592
19800310,3449,701,872,592
19800311,3449,701,873,592
19800312,3450,701,873,592
19800313,3450,701,873,592
19800314,3449,701,873,592
19800315,3449,701,872,592
19800316,3449,701,872,592
19800317,3449,701,872,592
19800318,3450,701,873,592
19800319,3450,701,873,592
19800320,3450,701,873,592
19800321,3450,701,873,592
19800322,3448,701,872,592
19800323,3449,701,872,592
19800324,3449,701,872,592
19800325,3450,701,873,592
19800326,3450,701,873,592
19800327,3448,701,873,592
19800328,3450,701,873,592
19800329,3449,701,872,592
19800330,3449,701,872,592
19800331,3449,701,872,592
19800401,3444,695,873,592
19800402,3439,696,870,591
19800403,3438,696,869,591
19800404,3438,696,869,591
19800405,3438,696,869,591
19800406,3438,696,869,591
19800407,3438,696,869,591
19800408,3438,696,870,591
19800409,3439,696,870,591
19800410,3439,696,870,591
19800411,3438,696,870,591
19800412,3439,696,870,591
19800413,3438,696,869,591
19800414,3438,696,869,591
19800415,3439,696,870,591
19800416,3439,696,870,591
19800417,3439,696,870,591
19800418,3439,696,870,591
19800419,3438,696,870,591
19800420,3438,696,869,591
19800421,3438,696,869,591
19800422,3438,696,870,591
19800423,3438,696,870,591
19800424,3438,696,870,591
19800425,3439,696,870,591
19800426,3439,696,870,591
19800427,3438,696,869,591
19800428,3438,696,869,591
19800429,3439,696,870,591
19800430,3438,696,870,591
19800501,3436,694,869,591
19800502,3441,697,871,590
19800503,3440,697,871,590
19800504,3440,697,871,590
19800505,3441,697,871,590
19800506,3442,697,872,590
19800507,3442,697,872,590
19800508,3442,697,872,590
19800509,3442,697,872,590
19800510,3441,697,871,590
19800511,3441,697,871,590
19800512,3440,696,871,590
19800513,3441,696,872,590
19800514,3441,696,872,590
19800515,3441,696,872,590
19800516,3441,696,872,590
19800517,3440,696,871,590
19800518,3439,696,871,590
19800519,3440,696,871,590
19800520,3441,696,872,590
19800521,3441,696,872,590
19800522,3441,696,872,590
19800523,3441,696,872,590
19800524,3440,696,872,590
19800525,3440,696,871,590
19800526,3440,696,871,590
19800527,3441,696,872,590
19800528,3441,696,872,590
19800529,3441,696,872,590
19800530,3441,696,872,590
19800531,3441,696,872,590
19800601,3433,689,871,590
19800602,3434,692,870,589
19800603,3435,692,871,589
19800604,3435,692,871,589
19800605,3435,692,871,589
19800606,3435,692,871,589
19800607,3435,692,871,589
19800608,3434,692,870,589
19800609,3435,692,871,589
19800610,3435,692,871,589
19800611,3435,692,871,589
19800612,3435,692,871,589
19800613,3434,692,871,589
19800614,3435,692,871,589
19800615,3434,692,870,589
19800616,3434,692,871,589
19800617,3435,692,871,589
19800618,3434,692,871,589
19800619,3435,692,871,589
19800620,3435,692,871,589
19800621,3433,692,870,589
19800622,3434,692,870,589
19800623,3434,692,870,589
19800624,3435,692,871,589
19800625,3435,692,871,589
19800626,3435,692,871,589
19800627,3435,692,871,589
19800628,3435,692,871,589
19800629,3434,692,870,589
19800630,3434,692,870,589
19800701,3430,687,871,589
19800702,3427,691,861,592
19800703,3427,691,861,592
19800704,3427,691,861,592
19800705,3426,691,860,592
19800706,3426,691,860,592
19800707,3426,691,860,592
19800708,3427,691,861,592
19800709,3427,691,861,592
19800710,3427,691,861,592
19800711,3427,691,861,592
19800712,3427,692,860,592
19800713,3427,692,860,592
19800714,3427,692,860,592
19800715,3427,692,861,592
19800716,3428,692,861,592
19800717,3428,692,861,592
19800718,3428,692,861,592
19800719,3427,692,860,592
19800720,3427,692,860,592
19800721,3427,692,860,592
19800722,3428,692,861,592
19800723,3427,691,861,592
19800724,3428,692,861,592
19800725,3428,692,861,592
19800726,3427,692,860,592
19800727,3428,693,860,592
19800728,3428,693,860,592
19800729,3429,693,861,592
19800730,3429,693,861,592
19800731,3428,693,861,592
19800801,3430,693,861,592
19800802,3414,697,867,591
19800803,3411,697,867,591
19800804,3419,697,867,591
