date,ntot,nNO,nSE,nFI
19800729,1423,197,351,159
19800730,1424,197,351,159
19800731,1424,197,351,159
19800801,1426,201,351,159
19800802,1437,201,359,159
19800803,1437,201,359,159
19800804,1436,201,359,159
19800805,1437,201,359,159
19800806,1436,201,359,159
19800807,1434,201,359,158
19800808,1438,202,359,159
19800809,1436,201,359,159
19800810,1436,201,359,159
19800811,1435,202,359,159
19800812,1437,201,359,159
19800813,1437,201,359,159
19800814,1437,201,359,159
19800815,1437,201,359,159
19800816,1436,201,359,159
19800817,1436,201,359,159
19800818,1435,201,359,159
19800819,1437,201,359,159
19800820,1437,201,359,159
19800821,1437,201,359,159
19800822,1434,201,359,159
19800823,1436,202,359,159
19800824,1438,202,359,159
19800825,1437,202,359,159
19800826,1438,202,359,159
19800827,1437,202,359,159
19800828,1438,202,359,159
19800829,1436,201,359,159
19800830,1438,202,359,159
19800831,1435,202,359,159
19800901,1439,205,359,159
19800902,1448,205,366,159
19800903,1447,205,366,159
19800904,1449,205,366,159
19800905,1448,205,366,159
19800906,1449,205,366,159
19800907,1448,205,366,159
19800908,1449,205,366,159
19800909,1449,205,366,159
19800910,1449,205,366,159
19800911,1449,205,366,159
19800912,1448,205,366,159
19800913,1448,205,366,159
19800914,1449,205,366,159
19800915,1446,205,366,159
19800916,1447,205,366,159
19800917,1447,205,366,159
19800918,1448,205,366,159
19800919,1448,205,366,159
19800920,1447,205,366,159
19800921,1448,205,366,159
19800922,1448,205,366,159
19800923,1447,205,366,159
19800924,1446,205,366,159
19800925,1447,205,366,159
19800926,1448,205,366,159
19800927,1447,205,366,159
19800928,1447,205,366,159
19800929,1447,205,366,159
19800930,1447,205,366,159
19801001,1450,207,366,159
19801002,1453,207,370,159
19801003,1455,207,370,159
19801004,1453,207,370,159
19801005,1454,207,370,159
19801006,1454,207,370,159
19801007,1452,207,370,159
19801008,1453,207,370,159
19801009,1454,207,370,159
19801010,1453,207,370,159
19801011,1453,207,370,159
19801012,1453,207,370,159
19801013,1453,207,370,159
19801014,1454,207,370,159
19801015,1452,207,370,159
19801016,1454,207,370,159
19801017,1452,207,370,158
19801018,1452,207,370,159
19801019,1454,207,370,159
19801020,1453,207,370,159
19801021,1451,207,370,158
19801022,1451,207,370,158
19801023,1453,207,370,159
19801024,1454,207,370,159
19801025,1454,207,370,159
19801026,1453,207,370,159
19801027,1451,207,370,159
19801028,1451,207,370,159
19801029,1453,207,370,159
19801030,1453,207,370,159
19801031,1451,207,370,159
19801101,1453,208,370,159
19801102,1450,208,368,159
19801103,1452,208,368,159
19801104,1451,208,368,159
19801105,1452,208,368,159
19801106,1451,208,368,159
19801107,1451,208,368,159
19801108,1452,208,368,159
19801109,1451,208,368,158
19801110,1449,208,368,158
19801111,1449,208,368,158
19801112,1450,208,368,159
19801113,1452,208,368,159
19801114,1451,208,368,159
19801115,1452,208,368,159
19801116,1451,208,368,159
19801117,1452,208,368,159
19801118,1452,208,368,159
19801119,1452,208,368,159
19801120,1449,208,368,158
19801121,1451,208,368,159
19801122,1452,208,368,159
19801123,1452,208,368,159
19801124,1452,208,368,159
19801125,1450,208,368,159
19801126,1449,208,368,159
19801127,1450,208,368,159
19801128,1451,208,368,158
19801129,1450,208,368,159
19801130,1451,208,368,159
19801201,1447,206,368,159
19801202,1442,206,362,159
19801203,1442,206,362,159
19801204,1443,206,362,159
19801205,1443,206,362,159
19801206,1441,206,362,159
19801207,1439,206,362,159
19801208,1441,206,362,157
19801209,1444,206,362,159
19801210,1443,206,362,159
19801211,1442,206,362,159
19801212,1443,206,362,159
19801213,1443,206,362,159
19801214,1443,206,362,158
19801215,1443,206,362,159
19801216,1442,206,362,159
19801217,1441,206,362,159
19801218,1441,206,362,159
19801219,1442,206,362,159
19801220,1441,206,362,158
19801221,1444,206,362,159
19801222,1444,206,362,159
19801223,1443,206,362,159
19801224,1443,206,362,159
19801225,1443,206,362,158
19801226,1440,206,362,158
19801227,1442,206,362,158
19801228,1442,206,362,159
19801229,1442,206,362,159
19801230,1443,206,362,159
19801231,1442,206,362,158
19810101,1441,205,362,159
19810102,1429,205,363,159
19810103,1432,205,363,159
19810104,1432,205,363,159
19810105,1431,205,363,159
19810106,1431,205,363,159
19810107,1430,205,363,159
19810108,1430,205,363,159
19810109,1432,205,363,159
19810110,1431,205,363,158
19810111,1432,205,363,159
19810112,1432,205,363,159
19810113,1430,205,363,159
19810114,1431,205,363,158
19810115,1431,205,363,159
19810116,1432,205,363,159
19810117,1429,205,363,158
19810118,1429,205,363,158
19810119,1431,205,363,158
19810120,1432,205,363,159
19810121,1432,205,363,159
19810122,1430,205,363,159
19810123,1431,205,363,159
19810124,1431,205,363,159
19810125,1432,205,363,159
19810126,1429,205,363,158
19810127,1430,205,363,159
19810128,1431,205,363,159
19810129,1429,205,363,158
19810130,1430,205,363,158
19810131,1432,205,363,159
19810201,1432,205,363,159
19810202,1434,205,364,159
19810203,1431,205,364,158
19810204,1433,205,364,159
19810205,1433,205,364,159
19810206,1432,205,364,159
19810207,1432,205,364,159
19810208,1434,205,364,159
19810209,1432,205,364,159
19810210,1433,205,364,159
19810211,1433,205,364,158
19810212,1433,205,364,159
19810213,1431,205,364,159
19810214,1432,205,364,159
19810215,1432,205,364,159
19810216,1431,205,364,159
19810217,1431,205,364,159
19810218,1433,205,364,159
19810219,1431,205,364,159
19810220,1432,205,364,159
19810221,1432,205,364,159
19810222,1432,205,364,159
19810223,1433,205,364,159
19810224,1432,205,364,159
19810225,1433,205,364,159
19810226,1434,205,364,159
19810227,1434,205,364,159
19810228,1434,205,364,159
19810301,1433,204,364,159
19810302,1433,204,366,159
19810303,1433,204,366,159
19810304,1431,204,366,159
19810305,1432,204,366,159
19810306,1433,204,366,159
19810307,1430,204,366,159
19810308,1432,204,366,159
19810309,1433,204,366,159
19810310,1432,204,366,159
19810311,1430,204,366,158
19810312,1431,204,366,159
19810313,1431,204,366,159
19810314,1433,204,366,159
19810315,1431,204,366,159
19810316,1432,204,366,159
19810317,1430,204,366,159
19810318,1433,204,366,159
19810319,1433,204,366,159
19810320,1433,204,366,159
19810321,1433,204,366,159
19810322,1433,204,366,159
19810323,1433,204,366,159
19810324,1432,204,366,159
19810325,1433,204,366,159
19810326,1431,204,366,159
19810327,1433,204,366,159
19810328,1431,204,366,159
19810329,1431,204,366,159
19810330,1432,204,366,159
19810331,1433,204,366,159
19810401,1432,204,366,159
19810402,1429,204,359,159
19810403,1429,204,359,159
19810404,1429,204,359,159
19810405,1429,204,359,159
19810406,1428,204,359,159
19810407,1427,204,359,159
19810408,1429,204,359,159
19810409,1429,204,359,159
19810410,1429,204,359,159
19810411,1427,204,359,159
19810412,1429,204,359,159
19810413,1429,204,359,159
19810414,1428,204,359,159
19810415,1428,204,359,159
19810416,1427,204,359,159
19810417,1427,204,359,159
19810418,1429,204,359,159
19810419,1429,204,359,159
19810420,1428,204,359,159
19810421,1427,204,359,158
19810422,1427,204,359,159
19810423,1427,204,359,159
19810424,1427,204,359,159
19810425,1428,204,359,159
19810426,1428,204,359,159
19810427,1427,204,359,159
19810428,1427,204,359,159
19810429,1428,204,359,159
19810430,1426,204,359,159
19810501,1429,205,359,159
19810502,1429,205,359,158
19810503,1429,205,359,158
19810504,1430,205,359,158
19810505,1429,205,359,158
19810506,1430,205,359,158
19810507,1428,205,359,158
19810508,1430,205,359,158
19810509,1429,205,359,158
19810510,1429,205,359,158
19810511,1430,205,359,158
19810512,1428,204,359,158
19810513,1428,204,359,158
19810514,1427,204,359,158
19810515,1428,203,359,158
19810516,1427,203,359,158
19810517,1426,203,359,158
19810518,1427,203,359,158
19810519,1427,203,359,158
19810520,1426,203,359,158
19810521,1427,203,359,158
19810522,1428,203,359,158
19810523,1428,203,359,158
19810524,1428,203,359,158
19810525,1428,203,359,158
19810526,1427,203,359,157
19810527,1428,203,359,158
19810528,1428,203,359,158
19810529,1427,203,359,158
19810530,1427,203,359,158
19810531,1427,203,359,158
19810601,1426,201,359,158
19810602,1418,201,352,157
19810603,1417,201,352,157
19810604,1418,201,352,157
19810605,1418,201,352,157
19810606,1417,201,352,157
19810607,1416,201,352,157
19810608,1417,201,352,157
19810609,1418,201,352,157
19810610,1417,201,352,157
19810611,1416,201,352,156
19810612,1418,201,352,157
19810613,1417,201,352,157
19810614,1415,201,352,157
19810615,1417,201,352,157
19810616,1418,201,352,157
19810617,1418,202,352,157
19810618,1417,202,352,156
19810619,1418,202,352,157
19810620,1418,202,352,157
19810621,1417,202,352,157
19810622,1419,202,352,157
19810623,1419,202,352,157
19810624,1419,202,352,157
19810625,1418,201,352,157
19810626,1415,202,352,156
19810627,1417,202,352,157
19810628,1418,202,352,157
19810629,1417,201,352,157
19810630,1419,202,352,157
19810701,1417,202,352,157
19810702,1409,202,350,158
19810703,1410,202,350,158
19810704,1410,202,350,158
19810705,1409,202,350,158
19810706,1409,202,350,157
19810707,1409,202,350,158
19810708,1410,202,350,158
19810709,1410,202,350,158
19810710,1409,202,350,158
19810711,1410,202,350,158
19810712,1410,202,350,158
19810713,1410,202,350,158
19810714,1410,202,350,158
19810715,1410,202,350,158
19810716,1409,202,350,158
19810717,1410,202,350,158
19810718,1410,202,350,158
19810719,1410,202,350,158
19810720,1410,202,350,158
19810721,1408,202,350,158
19810722,1409,202,350,158
19810723,1409,202,350,158
19810724,1410,202,350,158
19810725,1409,202,350,158
19810726,1411,203,350,158
19810727,1409,203,350,158
19810728,1411,203,350,158
19810729,1411,203,350,158
19810730,1410,203,350,158
19810731,1409,203,350,158
19810801,1409,202,350,158
19810802,1423,202,359,157
19810803,1425,202,359,157
19810804,1425,202,359,157
19810805,1425,202,359,157
19810806,1425,202,359,157
19810807,1423,202,359,157
19810808,1425,202,359,157
19810809,1425,202,359,157
19810810,1425,202,359,157
19810811,1424,202,359,157
19810812,1425,202,359,157
19810813,1424,202,359,157
19810814,1423,202,359,157
19810815,1424,202,359,157
19810816,1425,202,359,157
19810817,1426,203,359,157
19810818,1425,203,359,157
19810819,1424,203,359,157
19810820,1424,203,359,157
19810821,1425,202,359,157
19810822,1425,202,359,157
19810823,1424,202,359,157
19810824,1425,203,359,157
19810825,1425,203,359,157
19810826,1426,203,359,157
19810827,1425,203,359,157
19810828,1425,203,359,157
19810829,1425,203,359,157
19810830,1426,203,359,157
19810831,1425,203,359,157
19810901,1425,202,359,157
19810902,1430,202,362,157
19810903,1431,202,362,157
19810904,1430,202,362,157
19810905,1431,202,362,157
19810906,1430,202,362,157
19810907,1429,202,362,157
19810908,1430,202,362,157
19810909,1430,202,362,157
19810910,1430,202,362,157
19810911,1431,202,362,157
19810912,1430,202,362,157
19810913,1429,202,362,157
19810914,1430,202,362,157
19810915,1431,202,362,157
19810916,1430,202,362,157
19810917,1429,202,362,157
19810918,1430,202,362,157
19810919,1430,202,362,157
19810920,1430,202,362,157
19810921,1431,202,362,157
19810922,1430,202,362,157
19810923,1431,202,362,157
19810924,1431,202,362,157
19810925,1429,202,362,157
19810926,1430,202,362,157
19810927,1429,202,362,157
19810928,1431,202,362,157
19810929,1430,202,362,157
19810930,1430,202,362,157
19811001,1429,202,362,156
19811002,1432,202,361,156
19811003,1432,202,361,156
19811004,1432,202,361,156
19811005,1431,202,361,156
19811006,1431,202,361,155
19811007,1430,202,361,156
19811008,1432,202,361,156
19811009,1430,202,361,156
19811010,1432,202,361,156
19811011,1432,202,361,156
19811012,1431,202,361,156
19811013,1430,202,361,156
19811014,1432,202,361,156
19811015,1430,202,361,156
19811016,1430,202,361,156
19811017,1429,202,361,156
19811018,1432,202,361,156
19811019,1431,202,361,156
19811020,1430,202,361,156
19811021,1432,202,361,156
19811022,1431,202,361,156
19811023,1431,202,361,156
19811024,1431,202,361,156
19811025,1432,202,361,156
19811026,1431,202,361,156
19811027,1431,202,361,156
19811028,1432,202,361,156
19811029,1432,202,361,156
19811030,1429,202,361,155
19811031,1430,202,361,156
19811101,1431,202,361,155
19811102,1431,202,362,156
19811103,1430,202,362,156
19811104,1429,202,362,156
19811105,1431,202,362,156
19811106,1431,202,362,156
19811107,1430,202,362,156
19811108,1431,202,362,156
19811109,1430,202,362,156
19811110,1432,202,362,156
19811111,1431,202,362,156
19811112,1429,202,362,155
19811113,1430,202,362,155
19811114,1431,202,362,156
19811115,1431,202,362,156
19811116,1432,202,362,156
19811117,1430,202,362,156
19811118,1431,202,362,156
19811119,1430,202,362,155
19811120,1432,202,362,156
19811121,1431,202,362,156
19811122,1432,202,362,156
19811123,1431,202,362,155
19811124,1431,202,362,156
19811125,1431,202,362,156
19811126,1430,202,362,156
19811127,1431,202,362,156
19811128,1429,202,362,155
19811129,1432,202,362,156
19811130,1431,202,362,156
19811201,1429,201,362,155
19811202,1429,201,359,156
19811203,1428,201,359,156
19811204,1428,201,359,156
19811205,1427,201,359,155
19811206,1427,201,359,156
19811207,1425,201,359,156
19811208,1429,201,359,156
19811209,1428,201,359,155
19811210,1428,201,359,156
19811211,1427,201,359,156
19811212,1426,201,359,155
19811213,1427,201,359,156
19811214,1426,201,359,156
19811215,1427,201,359,156
19811216,1428,201,359,156
19811217,1426,201,359,155
19811218,1428,201,359,156
19811219,1426,201,359,156
19811220,1429,201,359,156
19811221,1429,201,359,156
19811222,1428,201,359,156
19811223,1427,201,359,156
19811224,1429,201,359,156
19811225,1427,201,359,156
19811226,1429,201,359,156
19811227,1428,201,359,156
19811228,1428,201,359,156
19811229,1427,201,359,156
19811230,1428,201,359,156
19811231,1428,201,359,155
19820101,1425,198,359,155
19820102,1420,198,360,155
19820103,1417,198,360,155
19820104,1418,198,360,155
19820105,1418,198,360,154
19820106,1418,198,360,155
19820107,1419,198,360,155
19820108,1418,198,360,155
19820109,1418,198,360,155
19820110,1418,198,360,155
19820111,1419,198,360,155
19820112,1418,198,360,155
19820113,1418,198,360,155
19820114,1419,198,360,155
19820115,1419,198,360,155
19820116,1419,198,360,155
19820117,1418,198,360,155
19820118,1419,198,360,155
19820119,1420,198,360,155
19820120,1418,198,360,155
19820121,1417,198,360,154
19820122,1419,198,360,155
19820123,1419,198,360,155
19820124,1417,198,360,155
19820125,1419,198,360,155
19820126,1420,198,360,155
19820127,1420,198,360,155
19820128,1419,198,360,155
19820129,1417,198,360,154
19820130,1419,198,360,155
19820131,1418,198,360,154
19820201,1419,197,360,155
19820202,1419,197,362,155
19820203,1419,197,362,155
19820204,1420,197,362,155
19820205,1420,197,362,154
19820206,1421,197,362,155
19820207,1421,197,362,155
19820208,1420,197,362,155
19820209,1418,197,362,155
19820210,1419,197,362,155
19820211,1421,197,362,155
19820212,1421,197,362,155
19820213,1421,197,362,155
19820214,1420,197,362,155
19820215,1420,197,362,155
19820216,1417,197,362,154
19820217,1418,197,362,154
19820218,1419,197,362,155
19820219,1419,197,362,155
19820220,1420,197,362,155
19820221,1420,197,362,155
19820222,1419,197,362,155
19820223,1419,197,362,155
19820224,1418,197,362,154
19820225,1421,197,362,155
19820226,1421,197,362,155
19820227,1420,197,362,155
19820228,1419,197,362,155
19820301,1421,198,362,155
19820302,1421,198,364,155
19820303,1419,198,364,154
19820304,1420,198,364,155
19820305,1422,198,364,155
19820306,1419,198,364,155
19820307,1421,198,364,155
19820308,1422,198,364,155
19820309,1421,198,364,155
19820310,1422,198,364,155
19820311,1421,198,364,155
19820312,1421,198,364,155
19820313,1420,198,364,155
19820314,1422,198,364,155
19820315,1421,198,364,155
19820316,1420,198,364,155
19820317,1422,198,364,155
19820318,1421,198,364,155
19820319,1422,198,364,155
19820320,1422,198,364,155
19820321,1421,198,364,155
19820322,1421,198,364,155
19820323,1422,198,364,155
19820324,1421,198,364,155
19820325,1422,198,364,155
19820326,1420,198,364,155
19820327,1422,198,364,155
19820328,1421,198,364,155
19820329,1422,198,364,155
19820330,1421,198,364,155
19820331,1420,198,364,155
19820401,1421,198,364,155
19820402,1428,198,368,155
19820403,1428,198,368,155
19820404,1427,198,368,155
19820405,1428,198,368,155
19820406,1426,198,368,155
19820407,1428,198,368,155
19820408,1427,198,368,155
19820409,1424,198,368,155
19820410,1425,198,368,155
19820411,1428,198,368,155
19820412,1426,198,368,155
19820413,1427,198,368,155
19820414,1427,198,368,155
19820415,1428,198,368,155
19820416,1427,198,368,155
19820417,1428,198,368,155
19820418,1425,198,368,154
19820419,1426,198,368,155
19820420,1426,198,368,155
19820421,1427,198,368,155
19820422,1426,198,368,155
19820423,1427,198,368,155
19820424,1428,198,368,155
19820425,1428,198,368,155
19820426,1427,198,368,155
19820427,1427,198,368,155
19820428,1427,198,368,155
19820429,1428,198,368,155
19820430,1427,198,368,155
19820501,1424,195,368,155
19820502,1420,195,366,155
19820503,1422,195,366,155
19820504,1421,195,366,155
19820505,1421,195,366,155
19820506,1421,195,366,155
19820507,1421,195,366,155
19820508,1422,195,366,155
19820509,1422,195,366,155
19820510,1422,195,366,155
19820511,1421,195,366,155
19820512,1420,194,366,155
19820513,1419,194,366,155
19820514,1420,194,366,155
19820515,1421,194,366,155
19820516,1420,194,366,155
19820517,1420,194,366,155
19820518,1420,194,366,155
19820519,1419,194,366,155
19820520,1421,194,366,155
19820521,1420,194,366,155
19820522,1419,194,366,155
19820523,1420,194,366,155
19820524,1419,194,366,154
19820525,1420,194,366,155
19820526,1420,194,366,155
19820527,1421,194,366,155
19820528,1420,194,366,155
19820529,1419,194,366,155
19820530,1419,194,366,155
19820531,1418,194,366,155
19820601,1420,194,366,155
19820602,1419,194,366,155
19820603,1418,194,366,155
19820604,1419,194,366,155
19820605,1419,194,366,155
19820606,1418,194,366,154
19820607,1418,194,366,155
19820608,1416,194,366,155
19820609,1418,194,366,155
19820610,1418,194,366,155
19820611,1418,194,366,155
19820612,1419,194,366,155
19820613,1419,194,366,155
19820614,1416,194,366,155
19820615,1419,194,366,155
19820616,1416,194,366,155
19820617,1418,194,366,155
19820618,1419,194,366,155
19820619,1420,194,366,156
19820620,1419,194,366,155
19820621,1417,194,366,155
19820622,1417,194,366,155
19820623,1417,194,366,155
19820624,1419,194,366,155
19820625,1418,194,366,155
19820626,1418,194,365,155
19820627,1417,194,365,155
19820628,1417,194,365,155
19820629,1416,194,365,155
19820630,1416,194,365,155
19820701,1412,188,365,155
19820702,1393,188,346,155
19820703,1393,188,346,155
19820704,1393,187,346,155
19820705,1391,187,346,155
19820706,1392,187,347,155
19820707,1394,187,347,155
19820708,1394,187,347,155
19820709,1394,187,347,155
19820710,1394,187,347,155
19820711,1394,188,347,155
19820712,1394,188,347,155
19820713,1395,188,347,155
19820714,1395,188,347,155
19820715,1395,188,347,155
19820716,1394,188,347,155
19820717,1393,188,347,155
19820718,1395,188,347,155
19820719,1395,188,347,155
19820720,1393,188,347,155
19820721,1394,188,347,155
19820722,1395,188,347,155
19820723,1394,188,347,155
19820724,1395,188,347,155
19820725,1393,188,346,155
19820726,1395,189,346,155
19820727,1397,190,347,155
19820728,1397,190,347,155
19820729,1396,190,347,155
19820730,1394,190,347,155
19820731,1397,190,347,155
19820801,1400,193,347,155
19820802,1406,193,353,155
19820803,1407,193,353,155
19820804,1407,193,353,155
19820805,1407,193,353,155
19820806,1406,193,353,155
19820807,1407,193,353,155
19820808,1406,193,352,155
19820809,1405,193,352,155
19820810,1406,193,352,155
19820811,1406,193,352,155
19820812,1404,193,352,155
19820813,1404,193,352,155
19820814,1406,193,352,155
19820815,1405,193,352,155
19820816,1404,193,352,155
19820817,1406,193,353,155
19820818,1407,193,353,155
19820819,1407,193,353,155
19820820,1407,193,353,155
19820821,1407,193,353,155
19820822,1404,193,353,155
19820823,1405,193,353,155
19820824,1407,193,353,155
19820825,1407,193,353,155
19820826,1407,193,353,155
19820827,1405,193,353,155
19820828,1407,193,353,155
19820829,1407,193,353,155
19820830,1405,193,353,155
19820831,1406,193,353,155
19820901,1412,198,353,155
19820902,1420,198,362,154
19820903,1420,198,362,154
19820904,1418,198,362,154
19820905,1421,198,363,154
19820906,1420,198,363,154
19820907,1420,198,363,154
19820908,1419,198,363,153
19820909,1419,198,363,153
19820910,1419,198,363,153
19820911,1418,198,363,153
19820912,1419,198,363,153
19820913,1418,198,363,153
19820914,1420,198,363,153
19820915,1420,198,363,154
19820916,1421,198,363,154
19820917,1421,198,363,154
19820918,1419,198,363,154
19820919,1421,198,363,154
19820920,1420,198,363,154
19820921,1421,198,363,154
19820922,1421,198,363,154
19820923,1419,198,363,153
19820924,1420,198,363,154
19820925,1420,198,362,154
19820926,1418,198,362,154
19820927,1418,198,362,154
19820928,1420,198,362,154
19820929,1420,198,362,154
19820930,1418,198,362,154
19821001,1419,197,362,154
19821002,1421,197,365,154
19821003,1421,197,365,154
19821004,1420,197,365,154
19821005,1423,197,366,154
19821006,1423,197,366,154
19821007,1421,197,366,153
19821008,1423,197,366,154
19821009,1423,197,366,154
19821010,1422,197,366,154
19821011,1421,197,366,154
19821012,1422,197,365,154
19821013,1421,197,365,154
19821014,1422,197,365,154
19821015,1422,197,365,154
19821016,1421,197,365,154
19821017,1421,197,365,154
19821018,1419,197,365,153
19821019,1421,197,366,154
19821020,1421,197,366,154
19821021,1422,197,365,154
19821022,1420,197,365,154
19821023,1421,197,365,154
19821024,1421,197,365,154
19821025,1422,197,365,154
19821026,1422,197,366,154
19821027,1423,197,366,154
19821028,1420,197,365,153
19821029,1422,197,365,154
19821030,1419,197,365,154
19821031,1421,197,365,154
19821101,1421,198,365,153
19821102,1426,198,366,154
19821103,1425,198,366,153
19821104,1425,198,366,154
19821105,1425,198,366,154
19821106,1424,198,366,154
19821107,1425,198,365,154
19821108,1424,198,365,154
19821109,1426,198,367,154
19821110,1426,198,367,154
19821111,1427,198,367,154
19821112,1425,198,367,153
19821113,1426,198,367,154
19821114,1426,198,367,154
19821115,1424,198,367,153
19821116,1424,198,367,153
19821117,1422,198,367,153
19821118,1425,198,367,153
19821119,1424,198,367,152
19821120,1426,198,367,153
19821121,1424,198,367,153
19821122,1423,198,367,153
19821123,1426,198,367,153
19821124,1426,198,367,153
19821125,1425,198,367,153
19821126,1423,198,367,152
19821127,1425,198,367,153
19821128,1424,198,367,153
19821129,1425,198,367,153
19821130,1425,198,367,153
19821201,1428,202,367,153
19821202,1429,202,367,153
19821203,1429,202,367,153
19821204,1429,202,366,153
19821205,1429,202,366,153
19821206,1429,202,366,153
19821207,1429,202,366,153
19821208,1429,202,366,153
19821209,1429,202,366,153
19821210,1430,202,366,153
19821211,1429,202,367,152
19821212,1431,202,367,153
19821213,1427,202,367,152
19821214,1430,202,367,153
19821215,1429,202,367,153
19821216,1430,202,367,153
19821217,1430,202,367,153
19821218,1427,202,366,152
19821219,1430,202,367,153
19821220,1430,202,367,153
19821221,1431,202,367,153
19821222,1430,202,367,153
19821223,1430,202,367,153
19821224,1429,202,367,152
19821225,1430,202,367,153
19821226,1430,202,367,153
19821227,1429,202,367,152
19821228,1430,202,367,153
19821229,1430,202,367,153
19821230,1428,202,367,153
19821231,1429,202,367,153
19830101,1430,203,367,153
19830102,1434,203,368,155
19830103,1434,203,368,154
19830104,1434,203,368,154
19830105,1435,203,368,155
19830106,1436,203,368,155
19830107,1434,203,368,155
19830108,1435,203,368,155
19830109,1435,203,368,154
19830110,1433,203,368,154
19830111,1436,203,368,155
19830112,1435,203,368,155
19830113,1436,203,368,155
19830114,1433,203,368,155
19830115,1432,203,368,155
19830116,1434,203,368,155
19830117,1434,203,368,154
19830118,1433,203,368,155
19830119,1436,203,368,155
19830120,1433,203,368,155
19830121,1435,203,368,155
19830122,1433,203,368,155
19830123,1435,203,368,155
19830124,1434,203,368,155
19830125,1434,203,368,155
19830126,1435,203,368,155
19830127,1434,203,368,155
19830128,1434,203,368,154
19830129,1434,203,368,155
19830130,1434,203,368,155
19830131,1436,203,368,155
19830201,1435,204,368,155
19830202,1431,205,362,156
19830203,1430,205,362,156
19830204,1430,205,362,156
19830205,1429,205,361,156
19830206,1431,205,362,156
19830207,1430,205,362,156
19830208,1430,205,362,156
19830209,1431,205,362,156
19830210,1430,205,362,156
19830211,1431,205,362,155
19830212,1431,205,362,155
19830213,1431,205,362,156
19830214,1430,205,362,156
19830215,1429,205,362,156
19830216,1431,205,362,156
19830217,1431,205,362,156
19830218,1430,205,362,156
19830219,1429,205,361,156
19830220,1428,205,361,155
19830221,1429,205,361,156
19830222,1429,205,360,156
19830223,1429,205,361,156
19830224,1430,205,361,156
19830225,1431,205,361,156
19830226,1427,205,361,155
19830227,1430,205,361,156
19830228,1430,205,361,156
19830301,1428,202,361,156
19830302,1429,202,365,156
19830303,1432,202,367,156
19830304,1432,202,367,156
19830305,1433,202,367,156
19830306,1431,202,367,156
19830307,1432,202,367,156
19830308,1431,202,367,156
19830309,1433,202,367,156
19830310,1433,202,367,156
19830311,1431,202,367,156
19830312,1431,202,367,156
19830313,1433,202,367,156
19830314,1432,202,367,156
19830315,1433,202,367,156
19830316,1433,202,367,156
19830317,1433,202,367,156
19830318,1433,202,367,156
19830319,1432,202,367,156
19830320,1432,202,367,156
19830321,1431,202,367,156
19830322,1432,202,367,156
19830323,1432,202,367,156
19830324,1432,202,367,156
19830325,1433,202,367,156
19830326,1431,202,367,156
19830327,1432,202,367,156
19830328,1433,202,367,156
19830329,1432,202,367,156
19830330,1432,202,367,156
19830331,1432,202,367,156
19830401,1436,205,367,156
19830402,1437,205,368,156
19830403,1436,205,368,156
19830404,1435,205,368,156
19830405,1434,205,368,156
19830406,1437,205,368,156
19830407,1437,205,368,156
19830408,1436,205,368,156
19830409,1436,205,368,156
19830410,1436,205,368,156
19830411,1433,205,368,155
19830412,1436,205,368,156
19830413,1436,205,368,156
19830414,1435,205,368,156
19830415,1434,205,368,156
19830416,1436,205,368,156
19830417,1435,205,368,156
19830418,1435,205,368,156
19830419,1436,205,368,156
19830420,1436,205,368,156
19830421,1437,205,368,156
19830422,1437,205,368,156
19830423,1435,205,368,156
19830424,1435,205,368,156
19830425,1435,205,368,156
19830426,1434,205,368,156
19830427,1435,205,368,156
19830428,1436,205,368,156
19830429,1436,205,368,156
19830430,1437,205,368,156
19830501,1433,203,368,156
19830502,1431,203,365,156
19830503,1432,203,366,156
19830504,1432,203,366,156
19830505,1431,203,365,156
19830506,1432,203,365,156
19830507,1431,203,365,156
19830508,1434,203,366,156
19830509,1433,203,365,156
19830510,1432,203,364,156
19830511,1431,203,363,156
19830512,1431,202,364,156
19830513,1430,202,363,156
19830514,1429,202,363,156
19830515,1429,202,363,156
19830516,1429,202,362,156
19830517,1432,202,366,156
19830518,1432,202,366,156
19830519,1431,202,365,156
19830520,1433,202,366,156
19830521,1432,202,366,156
19830522,1431,202,364,156
19830523,1430,202,364,156
19830524,1429,202,363,156
19830525,1432,202,365,156
19830526,1432,202,366,156
19830527,1431,202,366,156
19830528,1432,202,366,156
19830529,1431,202,366,156
19830530,1430,202,365,156
19830531,1433,202,366,156
19830601,1431,201,366,156
19830602,1430,201,364,156
19830603,1430,201,364,156
19830604,1429,201,364,156
19830605,1429,201,364,156
19830606,1430,201,364,156
19830607,1428,201,364,156
19830608,1429,201,364,156
19830609,1430,201,364,156
19830610,1431,201,365,156
19830611,1430,201,365,156
19830612,1430,201,365,156
19830613,1431,201,365,156
19830614,1430,201,365,156
19830615,1431,201,365,156
19830616,1431,201,365,156
19830617,1429,201,365,155
19830618,1430,201,365,156
19830619,1430,201,365,156
19830620,1431,201,365,156
19830621,1431,201,365,156
19830622,1428,201,364,156
19830623,1428,201,364,156
19830624,1429,201,364,156
19830625,1430,201,364,156
19830626,1429,201,364,156
19830627,1428,201,364,156
19830628,1430,201,365,156
19830629,1431,201,365,156
19830630,1429,201,365,156
19830701,1427,197,365,156
19830702,1409,197,347,156
19830703,1407,197,346,156
19830704,1408,197,346,156
19830705,1407,197,346,156
19830706,1406,197,346,156
19830707,1407,197,346,156
19830708,1407,197,346,156
